,neighbourhood_group,room_type,price,number_of_reviews,availability_365
20119,1,2,175,8,66
20120,0,1,59,7,342
20121,0,2,180,63,1
20122,0,1,250,0,50
20123,0,0,40,4,3
20124,1,2,156,4,0
20125,1,2,500,4,91
20126,1,1,65,55,5
20127,1,2,68,4,338
20128,1,1,60,1,0
20129,1,2,150,4,127
20130,0,2,265,33,281
20131,1,2,279,3,0
20132,3,1,105,12,89
20133,1,2,110,60,47
20134,0,2,130,10,0
20135,1,2,500,1,0
20136,3,1,34,24,159
20137,0,1,75,55,0
20138,1,1,49,1,0
20139,0,1,65,22,89
20140,0,1,65,8,40
20141,0,2,300,2,352
20142,1,1,100,38,14
20143,0,1,55,1,6
20144,0,1,70,16,29
20145,0,1,49,16,0
20146,0,1,50,11,79
20147,0,2,158,7,37
20148,0,1,50,0,0
20149,0,1,120,1,0
20150,1,1,44,45,18
20151,0,2,150,19,80
20152,0,2,209,7,201
20153,1,2,200,1,36
20154,0,1,30,1,0
20155,1,1,80,10,8
20156,2,1,135,1,0
20157,0,2,250,54,0
20158,1,1,100,4,66
20159,0,1,50,28,0
20160,1,1,110,137,102
20161,2,1,30,106,142
20162,0,2,160,11,0
20163,1,2,295,36,16
20164,1,1,699,2,365
20165,0,1,60,7,0
20166,4,1,45,30,318
20167,0,1,29,97,145
20168,1,1,80,11,31
20169,1,2,265,111,155
20170,1,2,225,6,0
20171,1,2,210,4,0
20172,1,2,220,46,92
20173,4,1,68,1,39
20174,0,2,135,5,0
20175,1,2,130,133,21
20176,1,1,110,0,0
20177,0,2,140,0,0
20178,2,1,60,0,0
20179,1,2,400,3,180
20180,0,2,200,71,230
20181,0,2,76,7,310
20182,0,2,200,9,0
20183,0,0,25,10,332
20184,0,1,90,0,0
20185,1,1,799,1,365
20186,0,1,45,31,0
20187,1,2,800,0,88
20188,1,1,176,123,17
20189,0,1,85,7,19
20190,0,1,21,4,0
20191,0,2,129,73,82
20192,0,2,135,0,0
20193,0,1,145,0,0
20194,1,1,113,131,12
20195,0,2,199,1,0
20196,4,2,86,86,171
20197,2,2,95,9,212
20198,1,1,100,14,0
20199,1,2,199,3,0
20200,1,1,146,104,7
20201,0,2,150,73,228
20202,1,1,98,76,46
20203,0,2,25,50,6
20204,0,2,130,51,83
20205,1,2,200,3,0
20206,2,2,94,18,173
20207,1,2,150,8,0
20208,0,1,85,4,8
20209,0,1,110,77,39
20210,1,2,60,124,86
20211,1,1,48,7,342
20212,1,1,110,1,0
20213,0,1,60,37,90
20214,0,2,72,15,1
20215,1,2,120,22,0
20216,1,1,58,131,115
20217,1,2,150,2,0
20218,2,1,40,20,0
20219,1,2,1200,36,354
20220,1,2,89,11,261
20221,0,1,55,3,0
20222,2,2,150,2,0
20223,0,1,99,230,353
20224,2,1,38,69,0
20225,1,2,500,21,365
20226,1,2,142,9,342
20227,1,1,114,40,324
20228,0,2,175,21,313
20229,1,2,350,5,0
20230,1,1,60,1,0
20231,0,1,75,0,0
20232,2,2,85,0,280
20233,1,1,100,4,0
20234,0,1,60,21,0
20235,4,1,80,0,365
20236,1,1,85,16,9
20237,0,1,36,8,0
20238,1,1,150,56,272
20239,1,2,330,124,317
20240,0,1,54,18,241
20241,0,1,35,0,0
20242,0,1,53,18,360
20243,0,2,175,44,3
20244,0,1,48,10,240
20245,0,1,39,23,137
20246,2,1,70,8,302
20247,0,1,29,13,51
20248,1,2,120,4,0
20249,2,2,125,42,348
20250,1,2,100,62,80
20251,4,1,79,73,69
20252,0,1,70,3,275
20253,0,1,95,14,0
20254,0,2,77,51,5
20255,0,1,75,3,0
20256,0,2,210,0,0
20257,1,1,80,152,105
20258,2,2,120,78,135
20259,0,2,175,71,68
20260,0,1,82,0,0
20261,0,1,114,2,0
20262,0,1,93,34,34
20263,1,1,55,0,0
20264,1,2,199,16,150
20265,1,2,387,0,0
20266,0,2,150,0,0
20267,0,1,58,1,0
20268,0,2,185,2,59
20269,1,1,90,7,0
20270,2,1,50,5,0
20271,1,2,189,1,0
20272,0,1,50,5,0
20273,1,2,240,4,7
20274,0,2,131,20,0
20275,0,1,80,1,0
20276,1,2,225,14,11
20277,1,2,139,2,134
20278,2,1,109,5,356
20279,2,2,165,32,55
20280,1,1,45,1,0
20281,0,1,50,35,5
20282,1,2,90,5,154
20283,3,1,55,6,88
20284,0,2,130,1,0
20285,1,2,190,0,0
20286,0,2,150,34,3
20287,1,1,75,45,183
20288,2,1,30,31,142
20289,0,2,150,179,0
20290,2,1,75,50,61
20291,0,1,30,0,0
20292,1,2,110,1,0
20293,0,1,64,87,42
20294,0,2,135,29,82
20295,0,1,55,8,0
20296,0,2,165,3,0
20297,1,1,132,14,326
20298,0,2,120,0,0
20299,0,1,60,0,0
20300,0,1,169,34,364
20301,1,2,119,0,0
20302,1,1,120,0,0
20303,1,1,77,30,90
20304,1,2,200,26,317
20305,0,1,85,68,69
20306,1,2,400,17,334
20307,1,2,200,12,206
20308,2,1,30,0,0
20309,1,1,80,110,11
20310,0,0,68,0,0
20311,0,2,108,3,0
20312,1,1,75,3,0
20313,1,2,91,2,0
20314,3,2,51,29,15
20315,2,1,60,305,341
20316,1,2,120,1,188
20317,0,2,110,1,0
20318,0,2,149,9,0
20319,1,2,160,1,0
20320,0,2,90,2,0
20321,0,2,250,64,72
20322,1,2,74,1,0
20323,0,2,230,2,0
20324,0,1,90,2,0
20325,0,2,200,6,0
20326,0,1,49,3,0
20327,0,0,100,0,364
20328,1,1,37,0,0
20329,0,1,47,2,12
20330,1,2,127,0,0
20331,2,1,250,14,1
20332,1,2,250,1,0
20333,0,2,360,2,0
20334,1,2,200,25,352
20335,0,1,50,1,0
20336,2,2,85,99,56
20337,0,1,40,2,0
20338,1,1,85,20,12
20339,0,1,85,6,10
20340,2,2,239,12,266
20341,0,2,700,3,89
20342,0,1,60,6,62
20343,2,1,87,3,343
20344,0,1,50,1,2
20345,0,1,85,4,0
20346,0,1,80,12,5
20347,1,1,90,32,0
20348,2,1,69,25,156
20349,1,2,128,6,0
20350,2,2,200,46,152
20351,1,2,220,2,365
20352,0,1,35,5,0
20353,2,2,110,0,0
20354,1,2,300,0,0
20355,0,2,135,2,0
20356,0,1,40,0,0
20357,0,1,150,2,0
20358,0,1,35,0,0
20359,0,1,38,13,26
20360,0,1,70,52,62
20361,1,1,350,1,0
20362,1,1,50,1,0
20363,1,1,68,0,0
20364,2,1,95,2,0
20365,1,1,80,6,58
20366,1,2,150,21,0
20367,0,2,53,17,32
20368,1,1,54,8,332
20369,2,2,99,0,0
20370,2,1,53,9,0
20371,0,2,135,77,61
20372,0,2,525,1,189
20373,1,1,50,3,0
20374,0,1,200,0,189
20375,0,1,200,1,189
20376,1,2,99,2,0
20377,0,2,145,0,29
20378,1,1,129,0,0
20379,0,1,80,4,10
20380,2,2,150,150,255
20381,2,2,120,134,249
20382,1,2,90,0,0
20383,0,2,123,5,343
20384,1,2,250,29,358
20385,1,1,100,5,135
20386,0,2,100,0,0
20387,1,2,250,31,295
20388,1,2,98,8,145
20389,4,1,60,3,364
20390,1,2,165,5,0
20391,1,1,100,1,0
20392,1,1,40,1,0
20393,0,1,37,93,2
20394,1,1,75,121,3
20395,0,1,39,9,79
20396,0,1,29,139,2
20397,0,1,80,2,0
20398,1,1,100,19,0
20399,2,1,40,8,6
20400,1,1,45,40,45
20401,0,2,55,53,243
20402,4,1,30,11,0
20403,2,1,48,510,341
20404,0,1,49,1,90
20405,0,2,135,13,159
20406,1,2,200,8,19
20407,1,2,850,0,180
20408,0,2,300,11,9
20409,0,1,70,1,0
20410,1,2,225,8,0
20411,0,1,80,17,353
20412,0,1,50,3,0
20413,0,2,110,91,48
20414,1,1,54,1,0
20415,0,2,125,22,0
20416,4,1,125,0,0
20417,0,1,40,0,0
20418,0,2,115,47,91
20419,2,1,60,5,0
20420,0,1,30,61,26
20421,0,1,150,0,0
20422,3,1,55,30,61
20423,1,1,79,19,244
20424,1,2,425,0,179
20425,0,2,85,7,20
20426,1,1,80,47,0
20427,3,1,55,64,348
20428,1,1,66,78,55
20429,0,2,135,14,0
20430,0,2,140,47,5
20431,1,1,52,3,326
20432,0,2,130,0,0
20433,1,2,130,77,9
20434,1,2,585,7,0
20435,0,1,35,7,0
20436,0,1,55,4,0
20437,2,2,60,101,47
20438,0,1,43,1,0
20439,0,0,36,2,365
20440,1,2,166,4,0
20441,0,1,150,43,67
20442,0,2,97,0,120
20443,1,2,250,53,220
20444,0,0,28,103,133
20445,0,2,179,59,198
20446,1,2,97,4,0
20447,1,1,120,2,0
20448,0,2,350,17,129
20449,2,1,65,79,0
20450,0,1,63,10,0
20451,1,2,151,2,0
20452,1,1,70,8,0
20453,1,1,95,0,0
20454,1,2,198,10,0
20455,0,1,60,0,0
20456,1,1,100,1,0
20457,0,2,140,3,7
20458,0,1,49,61,0
20459,1,1,799,3,365
20460,1,1,85,2,0
20461,1,2,250,36,36
20462,0,1,58,0,0
20463,1,1,100,2,0
20464,0,2,110,0,0
20465,1,1,55,7,0
20466,1,2,65,2,0
20467,1,2,75,17,253
20468,0,1,55,0,0
20469,1,2,190,45,112
20470,1,1,70,178,146
20471,1,1,85,57,56
20472,0,1,57,151,0
20473,0,0,25,3,0
20474,0,1,97,9,263
20475,0,1,80,15,342
20476,0,2,180,0,0
20477,1,2,215,18,68
20478,0,2,89,9,0
20479,0,1,97,13,332
20480,0,1,97,7,97
20481,1,1,120,0,0
20482,0,1,50,0,362
20483,1,2,350,33,346
20484,1,2,159,11,0
20485,0,1,150,37,0
20486,0,2,70,5,0
20487,1,2,300,0,0
20488,0,1,44,0,0
20489,0,1,84,10,4
20490,1,1,300,2,0
20491,0,1,30,2,0
20492,1,2,245,0,0
20493,0,1,76,163,53
20494,1,2,130,2,0
20495,0,1,124,71,70
20496,1,2,160,2,125
20497,0,1,45,85,171
20498,2,1,33,333,139
20499,2,1,45,255,175
20500,0,2,200,46,234
20501,1,1,130,2,0
20502,1,1,95,15,244
20503,2,1,45,306,155
20504,0,1,100,0,0
20505,0,2,117,88,349
20506,0,2,220,7,5
20507,0,2,100,72,302
20508,1,1,155,0,0
20509,0,2,450,0,0
20510,0,1,31,2,89
20511,2,2,99,1,0
20512,1,2,900,0,362
20513,0,1,38,4,0
20514,1,1,90,0,0
20515,2,1,33,2,0
20516,4,2,125,0,89
20517,0,2,170,37,258
20518,1,1,35,0,0
20519,2,1,40,0,0
20520,0,1,68,4,0
20521,2,1,65,20,0
20522,0,0,37,47,354
20523,0,2,92,15,281
20524,0,1,125,3,0
20525,0,2,71,124,64
20526,0,1,40,11,0
20527,1,2,110,7,9
20528,4,2,47,3,37
20529,0,1,45,37,158
20530,1,1,50,8,0
20531,0,1,60,1,0
20532,0,1,60,1,0
20533,1,1,55,24,81
20534,4,1,58,84,75
20535,1,2,200,4,48
20536,0,1,50,5,206
20537,0,1,55,0,0
20538,0,2,180,0,0
20539,2,1,50,2,0
20540,1,2,129,11,188
20541,1,2,255,1,0
20542,1,2,177,46,31
20543,0,1,50,2,0
20544,0,1,49,34,29
20545,0,2,325,67,250
20546,2,1,30,22,145
20547,1,2,109,2,0
20548,0,2,100,55,59
20549,1,2,280,23,17
20550,1,2,149,2,0
20551,1,2,2590,8,361
20552,1,2,400,0,0
20553,1,2,220,1,0
20554,1,1,147,30,28
20555,0,1,50,0,0
20556,0,1,105,4,0
20557,0,2,175,2,0
20558,0,2,60,5,0
20559,4,1,55,74,84
20560,1,1,65,73,34
20561,1,1,59,11,29
20562,1,1,165,0,0
20563,1,2,100,1,0
20564,1,1,50,13,0
20565,1,2,145,5,0
20566,1,2,100,3,0
20567,0,2,150,4,0
20568,0,1,59,1,0
20569,0,1,45,4,0
20570,0,2,170,2,0
20571,1,2,120,1,0
20572,1,0,32,0,342
20573,1,1,68,20,15
20574,1,1,105,85,117
20575,0,1,65,2,0
20576,0,2,100,0,0
20577,1,2,95,0,0
20578,1,1,39,0,0
20579,0,2,75,68,232
20580,0,2,125,112,221
20581,0,2,100,5,8
20582,2,1,48,52,0
20583,1,2,149,9,19
20584,0,1,40,0,0
20585,1,2,290,5,0
20586,0,1,120,7,89
20587,0,1,45,8,0
20588,1,2,119,0,0
20589,0,2,95,68,0
20590,1,1,45,22,0
20591,1,2,400,26,10
20592,0,2,130,168,203
20593,0,1,80,46,272
20594,4,1,45,18,332
20595,1,1,100,1,0
20596,0,2,80,0,0
20597,1,1,65,0,0
20598,1,1,200,2,39
20599,0,1,45,3,0
20600,1,1,60,119,198
20601,1,2,132,10,26
20602,2,1,119,0,0
20603,2,2,60,63,50
20604,0,1,38,3,0
20605,0,2,50,0,0
20606,1,2,240,15,45
20607,0,2,285,0,102
20608,0,2,120,9,291
20609,1,2,499,0,0
20610,0,2,119,6,0
20611,2,2,225,1,0
20612,1,1,110,0,0
20613,2,2,79,2,0
20614,0,1,85,14,0
20615,1,2,200,1,342
20616,1,2,150,3,350
20617,1,2,190,0,0
20618,1,2,215,7,0
20619,0,1,67,2,0
20620,1,1,79,21,46
20621,0,2,139,93,217
20622,1,2,105,142,11
20623,0,2,250,0,0
20624,0,0,50,1,0
20625,4,1,60,53,169
20626,1,1,75,3,0
20627,4,1,50,63,110
20628,1,2,190,86,236
20629,1,2,230,14,9
20630,1,2,80,4,0
20631,1,1,100,0,0
20632,0,2,199,1,0
20633,1,2,190,0,0
20634,0,1,64,3,0
20635,0,2,225,0,0
20636,2,1,35,0,0
20637,1,1,70,9,0
20638,0,1,60,0,0
20639,0,2,264,2,0
20640,1,1,100,36,0
20641,1,2,135,9,0
20642,1,1,85,84,359
20643,1,1,85,113,360
20644,0,1,55,2,0
20645,1,2,295,43,66
20646,0,1,28,7,0
20647,2,1,45,2,0
20648,0,1,120,2,0
20649,0,1,90,5,0
20650,1,1,89,138,34
20651,0,1,50,2,0
20652,0,1,50,0,0
20653,1,2,150,2,0
20654,1,0,40,0,0
20655,1,1,99,6,0
20656,0,2,225,0,0
20657,1,2,65,14,0
20658,0,2,280,133,359
20659,1,1,100,0,0
20660,1,2,120,2,0
20661,1,1,70,1,0
20662,1,1,100,5,0
20663,0,1,55,0,0
20664,1,2,150,0,0
20665,2,1,50,92,356
20666,1,2,95,3,0
20667,0,2,140,4,0
20668,1,2,180,24,0
20669,1,2,200,2,0
20670,0,1,74,17,0
20671,1,1,95,75,19
20672,0,2,114,41,0
20673,1,2,205,0,357
20674,1,2,279,1,358
20675,0,1,80,0,0
20676,0,1,31,5,0
20677,1,2,299,0,0
20678,0,1,80,3,0
20679,4,1,50,61,22
20680,0,2,190,26,145
20681,1,1,90,3,0
20682,0,2,399,31,290
20683,1,1,79,0,0
20684,1,2,110,79,257
20685,0,2,85,1,0
20686,1,1,105,35,327
20687,1,0,89,2,88
20688,1,2,200,1,0
20689,0,1,63,19,160
20690,0,1,50,0,0
20691,2,2,95,63,101
20692,0,1,58,16,8
20693,1,1,120,5,0
20694,1,2,180,1,0
20695,1,1,150,2,8
20696,1,1,65,4,0
20697,1,1,50,5,0
20698,1,1,105,1,0
20699,0,2,70,3,66
20700,1,1,53,165,120
20701,1,1,50,4,0
20702,1,2,205,102,117
20703,0,2,72,0,0
20704,1,2,142,12,151
20705,0,1,52,123,332
20706,0,1,117,3,285
20707,1,2,230,9,0
20708,2,2,75,90,72
20709,0,2,89,69,0
20710,0,0,30,4,365
20711,2,1,80,0,89
20712,0,2,200,73,329
20713,0,0,38,0,365
20714,2,2,89,2,42
20715,0,1,41,7,0
20716,0,1,75,3,108
20717,0,1,90,36,50
20718,1,2,135,1,0
20719,4,1,40,1,0
20720,0,1,93,7,146
20721,2,2,100,93,12
20722,0,2,350,82,152
20723,1,1,125,0,0
20724,2,1,70,0,0
20725,1,2,150,4,0
20726,1,2,300,1,0
20727,1,1,86,42,24
20728,1,2,180,49,1
20729,4,2,135,8,250
20730,1,1,100,8,0
20731,0,2,179,32,326
20732,0,2,116,55,0
20733,2,1,115,24,19
20734,0,1,60,1,0
20735,0,2,137,5,266
20736,1,2,190,5,0
20737,0,1,45,0,0
20738,1,2,150,2,0
20739,0,2,165,92,127
20740,1,1,599,0,365
20741,1,2,275,81,258
20742,0,1,60,8,0
20743,0,1,33,2,0
20744,1,2,125,10,0
20745,0,1,41,7,45
20746,0,1,89,0,0
20747,1,1,85,70,344
20748,2,1,85,0,0
20749,0,2,150,7,37
20750,0,2,150,30,0
20751,0,2,143,8,38
20752,1,2,400,0,0
20753,0,1,36,1,0
20754,1,1,75,91,188
20755,4,2,110,0,40
20756,1,2,200,1,0
20757,1,2,150,1,0
20758,1,2,350,0,0
20759,1,1,87,1,0
20760,1,1,50,0,0
20761,1,2,130,1,0
20762,0,2,120,105,22
20763,1,2,100,68,9
20764,2,1,55,28,159
20765,1,1,120,0,0
20766,0,1,59,1,0
20767,0,2,100,10,0
20768,0,2,100,37,44
20769,0,2,375,3,22
20770,1,2,105,1,0
20771,0,2,165,33,305
20772,0,2,150,78,29
20773,1,2,96,0,0
20774,0,1,70,0,0
20775,1,1,72,11,323
20776,0,2,225,8,0
20777,1,2,200,3,0
20778,1,2,145,51,0
20779,0,0,22,1,0
20780,0,2,60,11,0
20781,1,1,90,8,0
20782,0,1,80,0,0
20783,1,2,190,0,0
20784,0,2,128,17,9
20785,1,2,83,0,325
20786,0,2,50,1,0
20787,1,2,300,9,105
20788,1,1,200,2,0
20789,0,1,59,1,0
20790,0,1,85,3,0
20791,1,1,77,6,0
20792,1,1,113,7,0
20793,0,1,54,12,21
20794,2,1,50,125,11
20795,1,2,450,0,0
20796,2,1,40,255,154
20797,0,1,100,0,2
20798,0,0,45,0,88
20799,4,2,115,7,7
20800,1,2,119,0,0
20801,0,2,218,25,342
20802,1,1,35,0,0
20803,1,2,120,15,15
20804,1,1,119,11,0
20805,0,2,100,75,36
20806,0,1,69,6,83
20807,1,2,190,24,0
20808,1,2,110,0,0
20809,1,2,120,30,35
20810,0,2,140,13,141
20811,0,1,75,7,253
20812,1,2,85,0,0
20813,1,2,200,0,365
20814,2,0,110,5,56
20815,1,1,599,2,365
20816,1,1,38,1,0
20817,1,2,375,30,38
20818,0,2,90,108,144
20819,1,1,999,1,365
20820,2,1,57,0,0
20821,1,2,200,0,0
20822,0,2,260,17,309
20823,1,1,99,0,0
20824,0,1,98,3,0
20825,1,1,79,20,151
20826,1,2,175,7,0
20827,1,1,200,20,0
20828,1,1,50,0,0
20829,0,1,60,5,0
20830,1,2,125,17,0
20831,1,1,60,1,159
20832,0,2,100,48,6
20833,1,2,225,10,0
20834,0,2,110,147,88
20835,0,2,195,7,0
20836,0,1,55,13,0
20837,0,2,55,5,0
20838,1,2,99,3,220
20839,4,1,100,0,365
20840,1,1,85,108,356
20841,2,1,100,56,42
20842,1,1,69,41,180
20843,4,1,46,43,135
20844,1,1,165,1,0
20845,1,2,75,0,0
20846,2,1,40,2,0
20847,4,2,130,0,89
20848,0,2,115,124,275
20849,1,2,349,76,71
20850,1,2,259,116,1
20851,0,2,137,3,0
20852,0,1,40,0,0
20853,1,2,160,40,124
20854,0,2,200,1,0
20855,1,1,52,4,0
20856,1,2,160,14,92
20857,1,2,200,3,0
20858,1,2,550,4,0
20859,1,1,100,2,0
20860,0,2,175,6,0
20861,1,2,275,4,0
20862,2,2,100,14,17
20863,0,1,60,29,0
20864,1,2,99,2,132
20865,0,2,56,3,0
20866,1,1,100,0,40
20867,1,2,180,46,0
20868,0,1,45,8,0
20869,0,1,48,1,0
20870,1,1,115,9,172
20871,1,1,50,33,22
20872,0,1,135,50,29
20873,0,2,200,0,0
20874,1,1,80,94,167
20875,0,1,80,0,0
20876,1,2,95,0,0
20877,1,1,87,269,65
20878,0,1,83,0,0
20879,0,2,171,77,244
20880,1,1,225,2,0
20881,1,2,100,26,250
20882,0,1,60,56,42
20883,0,1,85,22,36
20884,1,1,185,0,0
20885,0,2,249,18,54
20886,0,1,35,1,0
20887,1,2,100,2,0
20888,0,2,159,12,0
20889,1,1,895,0,365
20890,1,2,196,90,186
20891,1,1,40,2,0
20892,1,1,95,2,0
20893,2,1,55,23,0
20894,0,2,122,43,146
20895,2,1,100,0,90
20896,2,1,55,13,36
20897,1,1,90,77,68
20898,1,1,75,81,158
20899,0,2,200,4,0
20900,0,1,70,0,177
20901,0,2,136,4,0
20902,2,1,50,47,90
20903,0,1,210,0,0
20904,0,2,95,0,0
20905,0,1,45,5,0
20906,0,2,69,0,0
20907,4,2,150,84,93
20908,2,1,40,1,0
20909,0,1,90,30,244
20910,0,1,80,27,342
20911,1,1,25,102,99
20912,1,1,40,6,0
20913,1,2,220,15,14
20914,2,1,81,3,179
20915,1,1,85,3,0
20916,0,0,31,114,0
20917,0,2,130,8,0
20918,1,2,91,0,0
20919,0,1,75,25,0
20920,0,2,73,48,2
20921,0,2,56,3,0
20922,0,2,175,17,0
20923,1,1,47,0,0
20924,1,1,80,0,0
20925,0,2,125,8,185
20926,1,1,69,0,0
20927,0,2,75,82,179
20928,0,1,69,10,0
20929,0,1,60,15,0
20930,0,1,80,1,66
20931,0,1,60,27,0
20932,2,2,225,69,329
20933,0,2,185,0,0
20934,2,0,120,0,365
20935,2,1,80,23,244
20936,0,1,55,43,58
20937,0,1,36,18,154
20938,2,1,55,34,59
20939,1,0,55,36,88
20940,0,1,80,5,0
20941,0,2,149,39,75
20942,0,1,41,0,0
20943,0,2,95,0,156
20944,0,2,350,2,156
20945,0,1,35,11,79
20946,1,1,50,105,25
20947,0,0,50,197,19
20948,0,2,100,36,0
20949,0,2,150,2,0
20950,0,1,55,0,0
20951,1,2,190,4,337
20952,4,2,60,5,94
20953,1,2,80,1,0
20954,0,2,380,11,22
20955,0,2,125,103,185
20956,1,2,235,123,235
20957,1,1,67,6,9
20958,1,2,232,5,13
20959,2,1,40,128,145
20960,1,1,96,87,83
20961,1,2,225,0,0
20962,1,1,120,11,134
20963,0,2,120,77,0
20964,2,1,72,10,175
20965,0,1,90,3,5
20966,2,1,65,9,365
20967,1,1,66,0,0
20968,0,1,41,3,0
20969,0,1,30,13,268
20970,0,2,175,14,0
20971,2,2,100,91,65
20972,2,1,100,34,87
20973,0,1,65,91,294
20974,1,1,70,11,0
20975,2,1,73,0,0
20976,0,1,80,35,88
20977,0,2,160,68,16
20978,2,1,69,0,0
20979,1,2,180,33,35
20980,0,2,199,122,70
20981,1,2,159,0,0
20982,1,1,60,2,0
20983,0,1,49,38,9
20984,0,2,94,28,11
20985,1,2,77,5,188
20986,0,1,56,69,87
20987,0,1,47,2,0
20988,2,1,89,220,319
20989,0,2,95,4,0
20990,0,1,60,14,3
20991,0,2,125,111,255
20992,0,2,11,113,261
20993,0,1,29,0,0
20994,1,1,80,139,0
20995,0,1,75,75,275
20996,1,2,175,15,0
20997,1,1,85,148,46
20998,0,2,123,0,0
20999,1,2,144,2,0
21000,0,1,99,6,364
21001,1,2,899,6,89
21002,1,1,141,41,334
21003,1,1,50,98,350
21004,0,1,75,0,0
21005,0,1,50,7,348
21006,2,1,70,0,0
21007,0,2,50,0,0
21008,0,1,40,0,0
21009,2,1,35,131,294
21010,0,2,169,54,259
21011,0,2,78,0,0
21012,0,1,119,18,0
21013,0,2,115,80,68
21014,1,1,115,27,363
21015,1,2,200,6,0
21016,0,2,93,37,222
21017,0,2,160,36,53
21018,1,1,100,1,156
21019,0,1,65,10,0
21020,1,1,64,103,364
21021,0,2,95,85,0
21022,0,2,220,17,167
21023,0,1,70,38,0
21024,2,2,125,0,0
21025,0,2,225,64,337
21026,0,1,54,0,0
21027,2,2,184,51,300
21028,0,2,175,6,337
21029,0,1,69,90,106
21030,0,2,175,4,89
21031,1,1,91,4,0
21032,1,1,122,19,0
21033,0,2,150,0,0
21034,1,2,250,10,198
21035,0,1,49,0,0
21036,1,1,75,0,0
21037,0,2,125,4,0
21038,1,1,120,14,36
21039,1,2,233,92,219
21040,1,2,220,56,256
21041,0,1,32,0,0
21042,1,2,105,124,0
21043,1,2,165,4,0
21044,0,2,175,17,0
21045,1,2,75,0,0
21046,1,1,200,0,0
21047,0,1,100,4,0
21048,2,1,90,9,0
21049,0,2,109,1,35
21050,0,2,95,13,0
21051,0,1,60,0,0
21052,0,1,75,0,0
21053,0,2,175,3,321
21054,0,1,46,4,72
21055,1,1,50,0,0
21056,1,2,98,4,0
21057,0,1,95,65,60
21058,2,1,34,1,0
21059,2,1,79,26,144
21060,1,2,130,6,335
21061,1,2,100,0,0
21062,1,1,75,80,305
21063,1,1,61,2,121
21064,2,2,99,50,60
21065,1,2,110,9,0
21066,1,1,99,21,3
21067,0,1,42,22,267
21068,0,1,50,1,0
21069,0,2,82,80,28
21070,0,2,206,13,116
21071,1,2,120,0,0
21072,0,2,69,7,0
21073,1,2,164,20,0
21074,1,2,95,4,0
21075,1,2,160,5,311
21076,0,2,150,12,26
21077,0,1,75,59,77
21078,0,2,130,21,0
21079,1,2,95,4,0
21080,1,2,199,0,0
21081,0,2,150,112,195
21082,0,2,550,1,15
21083,0,2,250,42,126
21084,0,1,150,0,0
21085,1,2,200,0,164
21086,1,2,100,145,9
21087,0,1,68,13,64
21088,1,2,140,2,125
21089,1,1,99,109,168
21090,1,1,97,144,73
21091,1,2,500,0,6
21092,1,1,75,110,34
21093,0,2,150,25,64
21094,0,2,80,72,337
21095,0,2,98,122,127
21096,0,2,165,108,130
21097,0,2,125,9,0
21098,2,2,300,0,0
21099,1,2,124,12,38
21100,1,1,100,226,32
21101,2,1,33,16,361
21102,0,2,275,119,65
21103,2,1,60,0,0
21104,1,1,30,1,0
21105,4,2,71,10,310
21106,1,1,158,132,238
21107,1,2,100,65,1
21108,0,1,70,2,0
21109,0,1,77,2,0
21110,1,1,90,3,0
21111,1,1,210,2,365
21112,0,2,250,57,258
21113,1,1,175,0,0
21114,0,2,116,99,295
21115,1,2,190,1,365
21116,2,1,65,1,362
21117,1,1,68,0,0
21118,1,2,200,45,159
21119,0,1,55,2,0
21120,0,1,89,35,139
21121,0,2,125,6,0
21122,0,2,197,1,342
21123,1,0,50,36,23
21124,0,1,37,1,0
21125,1,2,189,29,63
21126,4,2,80,0,0
21127,1,1,39,75,52
21128,0,2,123,0,0
21129,1,1,60,51,0
21130,0,1,74,0,0
21131,0,1,45,3,0
21132,1,1,175,0,0
21133,0,2,135,76,76
21134,0,1,30,16,57
21135,4,2,60,105,131
21136,0,1,52,101,329
21137,0,2,144,12,0
21138,0,2,75,1,358
21139,4,1,73,14,138
21140,1,1,119,53,15
21141,0,2,170,154,235
21142,1,1,135,2,0
21143,1,1,25,34,139
21144,0,1,35,52,0
21145,1,2,103,15,0
21146,0,1,50,82,35
21147,1,1,55,2,24
21148,1,1,99,79,107
21149,4,1,43,36,365
21150,1,1,75,99,156
21151,1,1,117,67,99
21152,1,2,195,9,0
21153,1,1,100,5,0
21154,0,1,34,6,280
21155,0,1,44,7,0
21156,0,2,210,88,20
21157,1,2,150,10,43
21158,0,2,84,65,132
21159,1,2,69,2,0
21160,0,1,39,0,179
21161,1,1,88,99,112
21162,0,1,33,90,308
21163,1,1,98,102,81
21164,1,1,60,90,14
21165,0,2,75,72,19
21166,0,2,100,109,216
21167,1,2,115,11,0
21168,0,2,200,31,291
21169,1,2,130,56,0
21170,0,0,28,3,365
21171,1,2,230,27,189
21172,1,2,179,0,287
21173,0,2,190,15,162
21174,1,1,100,66,334
21175,1,1,100,0,0
21176,0,2,1000,1,365
21177,0,1,55,1,0
21178,0,1,85,171,215
21179,0,1,55,0,0
21180,0,1,50,0,0
21181,0,1,95,66,25
21182,0,2,139,41,29
21183,0,1,100,1,0
21184,2,2,120,2,0
21185,0,1,30,54,179
21186,1,1,174,100,145
21187,2,1,53,392,71
21188,4,1,79,86,78
21189,1,1,173,4,87
21190,0,1,55,1,0
21191,4,1,60,101,83
21192,1,1,120,0,0
